ts,cpu_usage_usec,mem_current,pids,anon_bytes
1787650256,240723103739,48728858624,725,12329435136
1787650271,241122749221,48940494848,838,12389306368
1787650286,241513982644,49053667328,710,12173234176
1787650301,241914864963,47349481472,822,12434399232
1787650316,242306029587,47495618560,710,12171165696
1787650331,242689623799,48063705088,695,12170137600
1787650346,243086336824,49072328704,823,12276805632
1787650361,243493524108,49128312832,823,12279476224
1787650376,243899278780,49184645120,823,12279869440
1787650391,244292785723,48991776768,627,12064755712
1787650406,244669139561,48331923456,626,12014546944
1787650421,245032309558,47144345600,627,12045058048
1787650437,245392273661,48521543680,823,12178857984
1787650452,245793776847,48458526720,725,12150046720
1787650467,246183024680,48146452480,725,12150038528
1787650482,246544144829,48297918464,612,12043751424
1787650497,246901407971,47445254144,724,12123435008
1787650512,247285205380,46968528896,725,12140810240
1787650527,247665975542,47546093568,709,12148289536
1787650542,248064306649,46772953088,823,12255088640
1787650557,248467421319,47086792704,935,12365205504
1787650572,248861296846,47800602624,823,12226453504
1787650587,249264377395,47724298240,823,12312633344
1787650602,249662417990,47800938496,808,12244492288
1787650618,250062819877,48110493696,921,12322668544
1787650633,250466984778,48087867392,823,12251156480
1787650648,250870909852,48093753344,823,12252729344
1787650663,251260142278,47144853504,626,12172324864
1787650678,251620381617,46781460480,626,12225388544
1787650693,251980247559,47762661376,740,12332527616
1787650708,252374463056,48282177536,838,12439146496
1787650723,252783379244,48559919104,951,12698017792
1787650738,253191184061,47920324608,951,12555829248
1787650753,253584986071,48218574848,838,12423294976
1787650768,253992285275,48058798080,740,12661350400
1787650783,254379028621,46734172160,725,12826468352
1787650799,254737305654,46913122304,612,12459479040
1787650814,255121031924,47622041600,823,12988628992
1787650829,255520406354,46266466304,792,12973514752
1787650844,255916623878,46926262272,793,12973555712
1787650859,256295615598,47393079296,710,12827017216
1787650874,256681912802,47353602048,822,12950835200
1787650889,257087445563,48208007168,936,13086220288
1787650904,257492714256,47870681088,822,12982267904
1787650919,257892331739,48390803456,823,12982542336
1787650934,258293550263,48833019904,921,13085671424
1787650949,258688110629,48512061440,808,12932665344
1787650964,259084121384,48976572416,709,12870975488
1787650979,259481449819,49392967680,936,13046513664
1787650995,259890576365,49491853312,936,13083660288
1787651010,260301303428,49561407488,936,13085138944
1787651025,260700704029,49373249536,725,12868595712
1787651040,261077929760,49266663424,627,12761927680
1787651055,261453777277,49382281216,627,12914688000
1787651070,261821487580,48889073664,627,12761923584
1787651085,262176927396,47767105536,612,12818018304
1787651100,262545995323,48813957120,710,12878041088
1787651115,262945840415,48611676160,823,12986515456
1787651130,263346939661,48977252352,823,12988538880
1787651145,263752736477,49267761152,921,13093908480
1787651160,264150769955,48327974912,725,12874588160
1787651176,264528184575,48130048000,627,12769017856
1787651191,264897560973,48796344320,838,12943085568
1787651206,265302832798,48786489344,838,12983447552
1787651221,265707103946,48730718208,740,12877418496
1787651236,266098253125,48674975744,627,12869685248
1787651251,266469441783,47722840064,627,12769017856
1787651266,266830502019,47600476160,740,12824121344
1787651281,267209889432,47947386880,725,12832526336
1787651296,267595002901,48400052224,725,12835168256
1787651311,267976161542,46958751744,627,12769026048
1787651326,268333922952,47274491904,627,12769021952
1787651341,268695946209,46512984064,724,13146226688
1787651357,269081375002,45535047680,724,13189693440
1787651372,269462321814,44421480448,724,13189734400
1787651387,269857782608,46529986560,1063,13466963968
1787651402,270267735982,46523158528,1049,13512077312
1787651417,270677581621,46189776896,1162,13598359552
1787651432,271088221154,46359826432,936,13402308608
1787651447,271496876294,46539845632,808,13232451584
1787651462,271899724452,46666362880,921,13340581888
1787651477,272298295909,46662598656,710,13129392128
1787651492,272691983906,46255132672,823,13222559744
1787651507,273089864725,46531477504,725,13130424320
1787651522,273488177369,46890209280,838,13224898560
1787651537,273889953637,46385102848,838,13226061824
1787651553,274264485896,46516465664,626,13020712960
1787651568,274650660304,46871392256,740,13130428416
1787651583,275046759058,46939602944,740,13130432512
1787651598,275433474006,46869958656,627,13020721152
1787651613,275808986708,46718464000,627,13131304960
1787651628,276174074517,46268084224,626,13030637568
1787651643,276534269986,46519758848,612,13029322752
1787651658,276883639816,46316355584,611,13029322752
1787651673,277267762169,47084482560,710,13140307968
1787651688,277672992129,47294672896,823,13247811584
1787651703,278081222560,47310344192,824,13361745920
1787651719,278481076391,43350491136,708,13140344832
1787651734,278822476810,44032888832,596,13027876864
1787651749,279170377142,43694063616,581,13026537472
1787651764,279524798361,45759205376,921,13318901760
1787651779,279933027136,46144163840,1147,13543153664
1787651794,280344051762,46258069504,1147,13565337600
1787651809,280756038595,46347689984,1147,13566877696
1787651824,281169299262,45982191616,1147,13639884800
1787651839,281561057988,42860130304,626,13030645760
1787651854,281909052762,43728424960,627,13030653952
1787651869,282306179987,44497612800,853,13241536512
1787651884,282713691674,43673657344,853,13242855424
1787651900,283106097455,43718070272,627,13030649856
1787651915,283472625980,43704557568,725,13125844992
1787651930,283861583900,42889445376,724,13137469440
1787651945,284244048139,43448168448,710,13136076800
1787651960,284597069773,43919781888,612,13029257216
1787651975,284971378848,44528328704,710,13138587648
1787651990,285368836311,44335005696,822,13250076672
1787652005,285768364008,44881797120,807,13249245184
1787652020,286163159519,45359349760,725,13095456768
1787652035,286563120667,45272535040,740,13138919424
1787652050,286955288455,43837526016,724,13138423808
1787652065,287338609449,43918225408,725,13139202048
1787652081,287716877792,44894351360,725,13135564800
1787652096,288109525670,45840646144,936,13349150720
1787652111,288514607748,46011416576,808,13242998784
1787652126,288919182759,46041993216,921,13320622080
1787652141,289319957719,43709964288,708,13106114560
1787652156,289700217161,42563256320,709,13106114560
1787652171,290050903152,43355815936,617,13032038400
1787652186,290406581819,43499180032,709,13132967936
1787652201,290794272807,44855054336,936,13343789056
1787652216,291198556902,45452144640,1049,13456080896
1787652231,291602977943,45495586816,1034,13479776256
1787652246,292011619929,46006042624,1146,13548810240
1787652262,292422598188,46631608320,1147,13529255936
1787652277,292833301368,46816845824,1034,13442211840
1787652292,293244907921,46705926144,823,13241511936
1787652307,293650497978,46534348800,710,13135777792
1787652322,294038141139,46889877504,710,13135863808
1787652337,294428122103,47340425216,725,13138333696
1787652352,294822224644,47394119680,725,13139668992
1787652367,295216222308,47448006656,725,13139668992
1787652382,295590072731,46839767040,627,13030662144
1787652397,295945141539,47363268608,612,13029339136
1787652412,296331884467,47572930560,725,13096669184
1787652427,296707592393,47517110272,627,13030658048
1787652443,297080396868,47523233792,627,13030658048
1787652458,297452880188,47530369024,627,13030662144
1787652473,297824705917,46866202624,628,13043916800
1787652488,298182359850,47189966848,627,13030666240
1787652503,298541112826,47697047552,725,13106720768
1787652518,298936320821,46901501952,725,13138358272
1787652533,299324615533,46984323072,725,13138624512
1787652548,299714381078,46686281728,822,13328871424
1787652563,300106652781,45985517568,724,13136297984
1787652578,300489483301,47098720256,838,13216100352
1787652593,300880159429,47693725696,837,13239730176
1787652608,301281634898,46238519296,822,13249134592
1787652624,301678705339,46517854208,822,13249150976
1787652639,302074329163,47529119744,926,13316378624
1787652654,302476293048,47613509632,823,13242675200
1787652669,302875330446,47170457600,808,13241262080
1787652684,303274040821,47987924992,823,13242347520
1787652699,303676714339,47152406528,822,13245382656
1787652714,304064901356,47451840512,612,13029261312
1787652729,304428840907,47880687616,709,13122084864
1787652744,304815232314,48583499776,808,13225803776
1787652759,305221219290,48921812992,921,13452685312
1787652774,305628075330,48629886976,921,13354598400
1787652789,306032663297,48863318016,823,13249220608
1787652804,306438868344,49137098752,823,13247922176
1787652820,306837709793,48370192384,725,13137465344
1787652835,307226680625,48831053824,823,13210136576
1787652850,307626108481,48797388800,725,13135568896
1787652865,308020760772,48838004736,725,13136236544
1787652880,308399346464,48740343808,627,13030670336
1787652895,308770565435,48743739392,627,13030670336
1787652910,309144900841,48681234432,627,13030670336
1787652925,309503516283,48155193344,627,13030670336
1787652940,309881589719,48667078656,726,13247868928
1787652955,310269887352,47867793408,725,13137195008
1787652970,310647562317,48368324608,740,13095608320
1787652985,311044258896,48441692160,740,13138264064
1787653001,311444880568,47108198400,740,13239365632
1787653016,311828015419,45489176576,610,13029224448
1787653031,312178390396,45137838080,595,13027909632
1787653046,312527768370,46298140672,709,13135769600
1787653061,312908414035,46746779648,935,13327396864
1787653076,313310105101,45356126208,935,13353783296
1787653091,313705685781,45988593664,838,13247275008
1787653106,314093792572,45571600384,596,13027942400
1787653121,314476402851,47252557824,935,13358194688
1787653136,314883129847,48324861952,1161,13577179136
1787653151,315291325082,48830050304,1049,13470568448
1787653166,315703027627,49702088704,1274,13652176896
1787653182,316120067680,49304985600,1275,13696389120
1787653197,316529670371,48921001984,1063,13477203968
1787653212,316939515010,49465192448,1049,13444419584
1787653227,317349519641,49859108864,1162,13550022656
1787653242,317760002883,50031570944,1034,13464989696
1787653257,318169544872,50181083136,936,13348818944
1787653272,318577940202,50138996736,823,13241511936
1787653287,318973963624,49466830848,626,13029429248
1787653302,319330591666,49817915392,627,13030658048
1787653317,319721193526,50072293376,740,13138026496
1787653332,320115349667,50115366912,740,13138026496
1787653347,320500269639,49713340416,627,13030666240
1787653363,320858673491,49457758208,626,13030658048
1787653378,321214463940,50105602048,724,13125853184
1787653393,321603009882,50322927616,838,13203853312
1787653408,322003402366,50363613184,838,13204643840
1787653423,322393064866,50270744576,725,13098942464
1787653438,322764727456,50201235456,627,13030682624
1787653453,323137578310,50130358272,627,13030690816
1787653468,323501850433,49316810752,626,13030686720
1787653483,323854347919,49656950784,612,13029363712
1787653498,324213023629,50114043904,725,13116694528
1787653513,324610879558,50177404928,725,13137010688
1787653528,325000602729,50051072000,627,13030682624
1787653544,325373166536,47709097984,626,13030678528
1787653559,325742346266,45490139136,626,13030682624
1787653574,326092986790,45110145024,627,13030694912
1787653589,326440012203,44070690816,596,13027958784
1787653604,326785090316,44511105024,709,13135708160
1787653619,327161107487,45251219456,709,13137014784
1787653634,327558989437,46445203456,935,13352669184
1787653649,327959746899,45690929152,950,13355450368
1787653664,328355451049,45886816256,935,13328351232
1787653679,328756729062,46423678976,920,13455740928
1787653694,329155482942,47173238784,1114,13505187840
1787653709,329562102048,47418822656,920,13334716416
1787653724,329970796529,48710905856,1146,13549961216
1787653740,330381042392,48967847936,1147,13552115712
1787653755,330788267961,48786067456,808,13245755392
1787653770,331189794179,49048408064,808,13246443520
1787653785,331597940350,49374736384,823,13250129920
1787653800,331997689014,49305956352,725,13141475328
1787653815,332389681960,49226801152,627,13030694912
1787653830,332763890052,49216430080,627,13030699008
1787653845,333129174889,48428318720,627,13030690816
1787653860,333482364552,48416120832,612,13029376000
1787653875,333830142730,48968732672,597,13027983360
1787653890,334175679170,49323085824,597,13027983360
1787653905,334563315257,50059264000,823,13231398912
1787653921,334968386856,50142253056,823,13232476160
1787653936,335357107645,49535639552,627,13030703104
1787653951,335717672888,49237073920,627,13030690816
1787653966,336071289327,49347981312,611,13029376000
1787653981,336425628854,48809037824,611,13029376000
1787653996,336800165145,47060873216,838,13238091776
1787654011,337195975440,47323430912,823,13255680000
1787654026,337587111067,48057376768,724,13137944576
1787654041,337981533120,48746094592,838,13245603840
1787654056,338389295063,48130670592,1049,13460439040
1787654071,338796055732,47486586880,936,13349584896
1787654086,339201899543,48125034496,906,13347446784
1787654101,339600863064,48147451904,710,13195714560
1787654117,340002929343,48267730944,921,13448642560
1787654132,340407259821,48101113856,906,13352103936
1787654147,340812586450,48831528960,1004,13416574976
1787654162,341219773002,49019895808,906,13353107456
1787654177,341614922458,49282760704,823,13233176576
1787654192,342022054542,49450708992,823,13349896192
1787654207,342415841306,49151971328,724,13141979136
1787654222,342806012902,49235787776,838,13225181184
1787654237,343209608732,48582496256,838,13248847872
1787654252,343600958239,48811438080,740,13136834560
1787654267,343963101780,49047851008,612,13029449728
1787654282,344342031054,49618309120,725,13134331904
1787654298,344740436139,49560727552,627,13030772736
1787654313,345109527110,48541048832,626,13030768640
1787654328,345479476962,48548872192,627,13030772736
1787654343,345824578148,48696774656,612,13029453824
1787654358,346167574283,48637497344,596,13028065280
1787654373,346522085868,48541409280,709,13093715968
1787654388,346907290752,49962405888,808,13239390208
1787654403,347313274869,50449702912,920,13349617664
1787654418,347718371245,50577997824,808,13246205952
1787654433,348111455466,50389995520,725,13108523008
1787654448,348493012882,50176311296,710,13107793920
1787654463,348877924647,50522247168,823,13179076608
1787654479,349267548515,50784202752,808,13177982976
1787654494,349650220273,51141287936,838,13204353024
1787654509,350054926153,51213602816,838,13228838912
1787654524,350459260528,51264393216,838,13230338048
1787654539,350853642529,50683985920,642,13032177664
1787654554,351210401762,51061284864,627,13131526144
1787654569,351597152990,50542034944,740,13138345984
1787654584,351984553638,50885451776,725,13136973824
1787654599,352380573045,50795933696,725,13136089088
1787654614,352775798681,50834079744,725,13136904192
1787654629,353170646814,50872643584,725,13138341888
1787654644,353545356580,50764779520,627,13030776832
1787654660,353918290543,50766475264,627,13030785024
1787654675,354289250153,50768265216,627,13030780928
1787654690,354661687089,50767949824,627,13030780928
1787654705,355033297942,50771259392,627,13030789120
1787654720,355404990216,49973796864,627,13030780928
1787654735,355760963283,48763559936,612,13029457920
1787654750,356132228854,49004687360,724,13136023552
1787654765,356518331551,47279837184,725,13136760832
1787654780,356915505358,47078100992,823,13258059776
1787654795,357304652292,47298207744,694,13158342656
1787654810,357697135142,47869214720,807,13245612032
1787654825,358083880436,46392741888,710,13158064128
1787654840,358469873057,47140245504,709,13139976192
1787654856,358866668646,48270942208,921,13410463744
1787654871,359274776920,47696797696,1034,13500321792
1787654886,359683555913,47213191168,1131,13593391104
1787654901,360094522239,48416210944,1131,13603287040
1787654916,360506010565,48832110592,1132,13601447936
1787654931,360921031869,48843513856,1245,13800243200
1787654946,361334126710,46746693632,1146,13606526976
1787654961,361742752133,46891696128,920,13409878016
1787654976,362125267164,47206928384,612,13029380096
1787654991,362488930722,46927122432,596,13061615616
1787655006,362831852426,46394085376,693,13099155456
1787655021,363221298204,47805079552,807,13237997568
1787655037,363619071970,48529346560,822,13243985920
1787655052,364018448656,49246453760,936,13331259392
1787655067,364421174024,49408438272,823,13244825600
1787655082,364828670201,49196863488,922,13361020928
1787655097,365235164242,49516204032,920,13351333888
1787655112,365625568126,48475500544,627,13030785024
1787655127,366004332960,47857094656,725,13138837504
1787655142,366389449302,48927678464,822,13235503104
1787655157,366793840764,49368846336,936,13352472576
1787655172,367204659894,49417609216,936,13350244352
1787655187,367612880941,49162301440,725,13140033536
1787655202,368001018607,47761649664,626,13030780928
1787655217,368352176881,48405307392,612,13029466112
1787655233,368741436641,48812486656,725,13139169280
1787655248,369127731958,47315521536,724,13239840768
1787655263,369500548000,47284858880,596,13029027840
1787655278,369884336721,48474222592,710,13136474112
1787655293,370266129806,49205575680,710,13106855936
1787655308,370653275127,49392308224,710,13135560704
1787655323,371041916056,48635998208,710,13135818752
1787655338,371406841343,49074728960,612,13030367232
1787655353,371759828274,48224063488,596,13029048320
1787655368,372131047763,49136181248,709,13132726272
1787655383,372511050903,49395605504,597,13029044224
1787655398,372877571557,50172895232,709,13215506432
1787655414,373282793352,50969292800,823,13432442880
1787655429,373692472800,51174252544,808,13469138944
1787655444,374102954340,51302662144,921,13573062656
1787655459,374513905800,50808619008,822,13470515200
1787655474,374921708564,51110666240,823,13470830592
1787655489,375330955873,51419930624,921,13539205120
1787655504,375742751381,51416752128,823,13470318592
1787655519,376153482766,51480752128,823,13470924800
1787655534,376559198846,51547074560,823,13471383552
1787655549,376965053352,51492945920,725,13366501376
1787655564,377352143916,51187470336,627,13031776256
1787655579,377724772509,50827583488,627,13031780352
1787655594,378078253183,51022184448,627,13031780352
1787655610,378429136848,51385982976,725,13108555776
1787655625,378820522306,51133399040,725,13139808256
1787655640,379209854746,51199799296,725,13140721664
1787655655,379595759193,51708088320,823,13218172928
1787655670,379988906252,51631493120,725,13136785408
1787655685,380375511531,50898657280,724,13136826368
1787655700,380730227674,51419566080,642,13064794112
1787655715,381122518034,50835853312,838,13241999360
1787655730,381517547561,49467645952,822,13242339328
1787655745,381913558667,50253733888,710,13135908864
1787655760,382297137408,50591285248,710,13136838656
1787655775,382681222888,49163296768,611,13030363136
1787655791,383020715269,48523030528,612,13030367232
1787655806,383375244842,49304223744,597,13290663936
1787655821,383765226993,49415991296,921,13614186496
1787655836,384167104121,49923731456,921,13615562752
1787655851,384570904722,48416387072,906,13363937280
1787655866,384948066427,45755617280,580,13079588864
1787655881,385311205081,46511394816,694,13187391488
1787655896,385707175652,47548559360,921,13559234560
1787655911,386106277479,47428120576,792,13256036352
1787655926,386506789894,48348254208,1019,13460082688
1787655941,386912727509,47846408192,906,13362262016
1787655956,387312557454,48213606400,906,13363290112
1787655971,387690717905,49182887936,694,13115527168
1787655987,388088591059,49812488192,905,13336248320
1787656002,388494746983,50204897280,793,13350150144
1787656017,388891906909,50311331840,694,13141590016
1787656032,389290308160,50649047040,708,13140082688
1787656047,389694539071,50774360064,820,13248290816
1787656062,390098284491,50846744576,820,13250760704
1787656077,390483645188,50656165888,594,13034745856
1787656092,390852953288,50545520640,578,13033402368
1787656107,391225583473,50414718976,562,13031981056
1787656122,391594540115,49091715072,546,13030555648
1787656137,391958855303,49098985472,546,13030559744
1787656152,392327032091,49059164160,530,13029134336
1787656168,392692842415,49022996480,530,13029134336
1787656183,393062749388,47312412672,514,13027725312
1787656198,393431953778,45512871936,498,13026295808
1787656213,393797860824,45239603200,482,13024882688
1787656228,394162973662,44340858880,450,13022027776
1787656243,394526412292,44349644800,450,13022040064
1787656258,394888372809,44356972544,450,13022031872
1787656273,395251527847,44363526144,450,13022027776
1787656288,395614094186,44372025344,450,13022027776
1787656303,395982377876,43502043136,434,13020614656
1787656318,396342132672,43507818496,434,13020618752
1787656333,396712738209,42626940928,434,13020610560
1787656349,397087467423,41712017408,418,13019189248
1787656364,397456181152,40750989312,402,13017763840
1787656379,397828015073,40753315840,386,13016350720
1787656394,398200733237,40760913920,386,13016350720
1787656409,398576558242,39541436416,386,13016350720
1787656424,398961475522,36718895104,354,13013508096
1787656439,399333028870,34871263232,306,13009244160
1787656454,399697380489,32304988160,274,13006401536
1787656469,400043303690,30364033024,242,13003558912
1787656484,400378414798,30377701376,242,13003558912
1787656499,400725058242,25321676800,242,13004464128
1787656514,400982969956,20832358400,194,12999311360
1787656529,401122353637,15941533696,162,12996464640
1787656544,401177893745,15939162112,146,12995047424
1787656560,401233763194,15939194880,146,12995047424
