ts,cpu_usage_usec,mem_current,pids,anon_bytes
1787577028,124294877664,56676646912,3978,22870122496
1787577043,124394525562,56670433280,3978,22855155712
1787577058,124494474959,56553635840,3926,22739705856
1787577074,124618435191,56532901888,3910,22652170240
1787577089,124711946945,57135271936,3945,22671147008
1787577104,124867335893,56897421312,3944,22624718848
1787577119,124923243467,58367700992,3944,22642483200
1787577134,125011977493,58849959936,3979,22483140608
1787577149,125123678015,57856135168,3945,22574936064
1787577164,125227165104,58465927168,4032,22658387968
1787577179,125328379493,58607460352,4047,22798897152
1787577194,125431503863,58583633920,4047,22776164352
1787577209,125532529479,58632929280,4047,22825213952
1787577224,125635679819,58638774272,4047,22830333952
1787577239,125740549301,58611044352,4047,22803013632
1787577255,125843087304,58617901056,4046,22810357760
1787577270,125949271353,58628100096,3981,22822633472
1787577285,126050176701,58718064640,3981,22912086016
1787577300,126153610191,58640609280,3981,22835195904
1787577315,126255389696,58697494528,3981,22891827200
1787577330,126357894047,58654420992,3981,22848131072
1787577345,126460291786,58673160192,3981,22864601088
1787577360,126560680361,58688020480,3981,22882144256
1787577375,126661385528,58733711360,3981,22927712256
1787577390,126769832927,58677690368,3947,22873235456
1787577405,126870168793,58745925632,3947,22941061120
1787577420,126969952312,58685394944,3947,22880817152
1787577435,127071549838,58612772864,3895,22808993792
1787577451,127174010100,58601967616,3895,22799982592
1787577466,127271971181,58620882944,3895,22818607104
1787577481,127371881811,58591768576,3862,22789365760
1787577496,127472015414,58647687168,3862,22846337024
1787577511,127572544971,58561724416,3860,22760677376
1787577526,127707016865,57987186688,3844,22750339072
1787577541,127809421354,58293911552,3946,22877552640
1787577556,127911400225,58307686400,3946,22891737088
1787577571,128011923612,58270519296,3946,22853971968
1787577586,128112248961,58272768000,3946,22855663616
1787577601,128211163025,58273611776,3946,22857400320
1787577616,128313083070,58275946496,3946,22859096064
1787577632,128426048607,57527926784,3825,22701326336
1787577647,128513612078,58638999552,3912,22754369536
1787577662,128625237256,58510249984,3896,22694858752
1787577677,128722908483,59251445760,3998,22793523200
1787577692,128826197791,59274326016,4013,22816280576
1787577707,128928694917,59279806464,4013,22821720064
1787577722,129036339669,59305988096,4013,22846918656
1787577737,129137546234,59310444544,4012,22852587520
1787577752,129239967952,59314483200,3979,22857347072
1787577767,129342582441,59241041920,3927,22785896448
1787577782,129443173505,58937573376,3878,22763941888
1787577797,129569776809,59102400512,3965,22844407808
1787577812,129670768383,59208683520,3980,22950207488
1787577828,129771772610,59219517440,3980,22960238592
1787577843,129873424089,59221999616,3980,22964232192
1787577858,129976188154,59126325248,3928,22870810624
1787577873,130087809640,58619150336,3912,22993416192
1787577888,130211435677,58871832576,3999,22976630784
1787577903,130313085895,59003056128,3981,23108018176
1787577918,130415382208,59058917376,3981,23163527168
1787577933,130517053367,59014766592,3981,23119220736
1787577948,130617545312,59021844480,3981,23127064576
1787577963,130718350339,59066716160,3981,23171432448
1787577978,130821039223,59033247744,3981,23137509376
1787577993,130921654540,59036012544,3980,23140704256
1787578009,131024852642,59038863360,3980,23143858176
1787578024,131125246048,59043856384,3979,23148666880
1787578039,131226219891,59055116288,3979,23160475648
1787578054,131327940897,59088621568,3978,23193001984
1787578069,131428905948,59054837760,3978,23159435264
1787578084,131531011888,59056865280,3978,23161536512
1787578099,131631868899,59087646720,3945,23192735744
1787578114,131732484846,58956013568,3893,23064780800
1787578129,131862581166,58596478976,3964,23154417664
1787578144,131964136735,58541195264,3927,23101222912
1787578159,132091851349,58347745280,3946,23026458624
1787578174,132227259117,58084569088,3879,23015063552
1787578189,132335299753,58401071104,3981,23191420928
1787578205,132436352030,58415198208,3981,23205310464
1787578220,132536516600,58461569024,3981,23251705856
1787578235,132637825762,58423336960,3981,23214022656
1787578250,132740076449,58428252160,3948,23218941952
1787578265,132840757794,58432921600,3948,23224078336
1787578280,132942343091,58500489216,3948,23290789888
1787578295,133044373072,58444836864,3948,23234494464
1787578310,133144864297,58448134144,3948,23239106560
1787578325,133245517672,58491985920,3948,23283200000
1787578340,133345641545,58499751936,3948,23290384384
1787578355,133447310874,58517245952,3948,23308726272
1787578370,133546531475,58523115520,3947,23314055168
1787578386,133646136113,58535587840,3947,23325704192
1787578401,133746593276,58541039616,3947,23332065280
1787578416,133846214331,58544640000,3945,23335325696
1787578431,133947419716,58572169216,3945,23363239936
1787578446,134046953050,58487488512,3945,23278870528
1787578461,134147867256,58531012608,3945,23321849856
1787578476,134247246499,58518556672,3945,23309406208
1787578491,134363267944,58082541568,3876,23284838400
1787578506,134460867565,58743541760,3963,23310827520
1787578521,134562489841,58819198976,3978,23385886720
1787578536,134664518466,58530242560,3874,23102382080
1787578551,134779936509,57957961728,3929,23329669120
1787578566,134895355463,58934759424,4031,23342387200
1787578582,134996250072,58965688320,4046,23372173312
1787578597,135098768917,59013079040,4046,23420309504
1787578612,135201386750,58979180544,4046,23386296320
1787578627,135303616399,58903523328,3994,23312568320
1787578642,135442926488,58373091328,3978,23244140544
1787578657,135538824115,59011362816,4032,23405285376
1787578672,135646182661,59105509376,4047,23498276864
1787578687,135749495528,59113320448,4047,23506579456
1787578702,135850101232,59210047488,4047,23603130368
1787578717,135952654218,59199066112,4047,23591763968
1787578732,136059757153,59223334912,4047,23615561728
1787578747,136160346928,59224518656,4047,23617064960
1787578763,136262720477,59251478528,4047,23643672576
1787578778,136364929287,59193012224,4047,23586103296
1787578793,136467753031,59212156928,4047,23604981760
1787578808,136569189046,59259625472,4047,23652761600
1787578823,136671011949,59221909504,4014,23615774720
1787578838,136772806391,59268087808,4014,23661936640
1787578853,136873182246,59277905920,4014,23671971840
1787578868,136980883694,59226857472,4014,23621013504
1787578883,137081524096,59268571136,4014,23661854720
1787578898,137183778682,59228684288,3980,23623106560
1787578913,137283233272,59249164288,3980,23644000256
1787578928,137385416837,59229122560,3980,23624589312
1787578943,137486114720,59230609408,3980,23625728000
1787578959,137587760857,59230760960,3979,23626244096
1787578974,137688706549,59231772672,3979,23626903552
1787578989,137790569660,59099897856,3927,23497469952
1787579004,137891441233,59099922432,3927,23497961472
1787579019,137995292168,58419187712,3911,23751974912
1787579034,138125863850,58465628160,3998,23638396928
1787579049,138227866248,58568015872,4013,23739731968
1787579064,138330931165,58601140224,4013,23771578368
1787579079,138431295155,58394128384,3961,23568314368
1787579094,138534566171,58429698048,3945,23488696320
1787579109,138634549979,58990739456,4032,23639351296
1787579124,138736787108,58974846976,4047,23622447104
1787579140,138839512090,59030339584,4046,23677140992
1787579155,138942120282,59057528832,4046,23705530368
1787579170,139043942856,59069001728,4046,23717105664
1787579185,139145261820,59040514048,4046,23688499200
1787579200,139246780891,59044302848,4046,23691874304
1787579215,139349191946,59047370752,4046,23695081472
1787579230,139451521123,58988171264,4046,23635828736
1787579245,139554434114,59013480448,4046,23660945408
1787579260,139656432470,58909700096,3994,23559782400
1787579275,139798044578,58471600128,3978,23566237696
1787579290,139903364926,58713354240,4080,23740137472
1787579305,140005504677,58720153600,4080,23746093056
1787579321,140107676923,58767065088,4080,23793438720
1787579336,140214356498,58730573824,4080,23756382208
1787579351,140316645786,58733682688,4080,23760166912
1787579366,140419615225,58736197632,4080,23762735104
1787579381,140520710635,58737500160,4080,23764062208
1787579396,140622653715,58778583040,4080,23804755968
1787579411,140730697689,58779820032,4080,23806656512
1787579426,140831975742,58742493184,4080,23768821760
1787579441,140934015540,58830700544,4080,23857389568
1787579456,141035963095,58833199104,4080,23857573888
1787579471,141138144252,58772668416,4080,23798693888
1787579486,141240665842,58774003712,4080,23800524800
1787579501,141342027997,58773684224,4047,23800750080
1787579517,141444270245,58775625728,4047,23802888192
1787579532,141546458833,58779443200,4047,23806021632
1787579547,141649367165,58779332608,4047,23806861312
1787579562,141756393365,58809081856,4047,23836336128
1787579577,141858902180,58780147712,4047,23808065536
1787579592,141960651564,58781696000,4047,23809155072
1787579607,142063499094,58783064064,4047,23809716224
1787579622,142163799561,58822279168,4047,23849779200
1787579637,142266921522,58837504000,4047,23864778752
1787579652,142368623629,58838155264,4047,23865167872
1787579667,142470961940,58784206848,4047,23811203072
1787579682,142573128265,58783809536,4047,23811469312
1787579697,142674042797,58818482176,4047,23845933056
1787579713,142776512859,58789347328,4047,23816548352
1787579728,142877728098,58837028864,4046,23864262656
1787579743,142981030448,58790608896,4046,23817728000
1787579758,143083211639,58840064000,4046,23867883520
1787579773,143184361037,58792026112,4046,23818878976
1787579788,143286530062,58791653376,4046,23819276288
1787579803,143387763139,58794119168,4046,23819829248
1787579818,143489587888,58792902656,4046,23820316672
1787579833,143590967386,58793254912,4046,23821000704
1787579848,143693954080,58662027264,3994,23691427840
1787579863,143826554460,58456698880,4065,23894745088
1787579878,143932533798,58489556992,4080,23928098816
1787579894,144035853922,58492096512,4080,23930048512
1787579909,144137156196,58493173760,4080,23931998208
1787579924,144238907586,58494619648,4047,23934226432
1787579939,144341085401,58496802816,4047,23935938560
1787579954,144443514472,58499190784,4047,23938125824
1787579969,144544636954,58502377472,4047,23941480448
1787579984,144648397945,58503680000,4047,23943204864
1787579999,144750124846,58505252864,4047,23944933376
1787580014,144854332932,58507603968,4047,23946534912
1787580029,144955067630,58510553088,4047,23948652544
1787580044,145056759014,58511130624,4047,23950540800
1787580059,145158271393,58513649664,4047,23952347136
1787580074,145260711503,58516512768,4047,23955644416
1787580090,145362226851,58531328000,4047,23970258944
1787580105,145464007083,58533109760,4047,23971991552
1787580120,145564463584,58579357696,4047,24018558976
1787580135,145667718527,58536296448,4047,23975866368
1787580150,145768370434,58535796736,4013,23976284160
1787580165,145868443602,58536144896,4013,23976542208
1787580180,145970362893,58574348288,4013,24014622720
1787580195,146071355077,58628759552,4013,24068792320
1787580210,146173534008,58537844736,4013,23977689088
1787580225,146275940629,58537889792,4013,23978180608
1787580240,146375281242,58538704896,4013,23978352640
1787580255,146476486463,58537971712,4013,23978532864
1787580271,146577809886,58420334592,3961,23862865920
1787580286,146693430139,58208423936,3944,23734960128
1787580301,146803517049,58505744384,4046,24012443648
1787580316,146906666164,58509844480,4046,24016748544
1787580331,147007757873,58511474688,4046,24018681856
1787580346,147109248098,58513309696,4046,24020475904
1787580361,147210179577,58515517440,4046,24022179840
1787580376,147310977668,58517123072,4046,24024231936
1787580391,147414283939,58519343104,4046,24026267648
1787580406,147516845888,58420195328,3994,23929372672
1787580421,147614833822,58580090880,3978,23878533120
1787580436,147716089745,59103895552,4065,24001495040
1787580451,147818631138,59195977728,4080,24092524544
1787580467,147921849675,59207790592,4080,24104607744
1787580482,148024334027,59212103680,4080,24109035520
1787580497,148126831014,59218522112,4080,24115142656
1787580512,148228809771,59230228480,4047,24128491520
1787580527,148331286806,59233955840,4047,24131596288
1787580542,148433179437,59237122048,4047,24134860800
1787580557,148533875592,59238977536,4014,24137920512
1787580572,148635977944,59243012096,4014,24141807616
1787580587,148737498492,59243958272,4014,24143560704
1787580602,148838542246,59247095808,4014,24145276928
1787580617,148940835227,59248599040,4014,24147222528
1787580632,149041810970,59273719808,4014,24171433984
1787580647,149143771587,59252862976,4014,24150953984
1787580663,149245688027,59254079488,4014,24152694784
1787580678,149346547682,59316830208,4014,24214732800
1787580693,149447286817,59355287552,4014,24254377984
1787580708,149550239385,59296870400,4014,24195522560
1787580723,149650155103,59260190720,4014,24159133696
1787580738,149751032419,59256688640,3948,24157958144
1787580753,149851538791,59257475072,3947,24158076928
1787580768,149951607037,59301928960,3947,24202919936
1787580783,150050707792,59257323520,3947,24158466048
1787580798,150152305921,59256270848,3913,24158576640
1787580813,150252034700,59294998528,3913,24196231168
1787580828,150351209165,59257544704,3913,24159096832
1787580844,150456587058,59258220544,3913,24159723520
1787580859,150554953901,59257896960,3913,24159805440
1787580874,150659764098,59126886400,3860,24030789632
1787580889,150789201438,58874425344,3844,24047108096
1787580904,150895123913,59092865024,3946,24164147200
1787580919,150995243434,59094601728,3946,24165801984
1787580934,151105743593,58766196736,3878,24361291776
1787580949,151219473321,58949767168,3965,24038215680
1787580964,151321292863,58965610496,3980,24052678656
1787580979,151427433017,58981330944,3980,24068898816
1787580994,151528247227,58889121792,3927,23978340352
1787581009,151629789511,58892881920,3927,23981965312
1787581024,151772818558,58190090240,3998,24157327360
1787581040,151873386909,58237390848,3947,24206823424
1787581055,151973316310,58236084224,3913,24206954496
1787581070,152072625953,58242342912,3913,24212828160
1787581085,152172901408,58249945088,3913,24220012544
1787581100,152277423393,58115661824,3861,24087998464
1787581115,152376118012,58120658944,3861,24093310976
1787581130,152528265899,56751644672,3932,24127815680
1787581145,152633743660,56761122816,3914,24139325440
1787581160,152731459405,56666390528,3862,24047128576
1787581175,152851038131,56296288256,3845,24028729344
1787581190,152930625992,57632903168,3899,24108089344
1787581205,153035622481,57646620672,3914,24121798656
1787581220,153134357621,57652891648,3914,24127041536
1787581236,153234838006,57688801280,3914,24163876864
1787581251,153334602661,57731657728,3914,24206651392
1787581266,153435099015,57698914304,3914,24173457408
1787581281,153535475031,57734602752,3914,24209510400
1787581296,153634708311,57739694080,3913,24214142976
1787581311,153734769545,57627357184,3860,24104046592
1787581326,153878199813,56995844096,3931,24191889408
1787581341,153979353454,57064148992,3946,24259198976
1787581356,154080830865,57015959552,3946,24212045824
1787581371,154180947728,57035440128,3946,24231321600
1787581386,154280892635,57025269760,3946,24220639232
1787581401,154381672552,57030819840,3945,24227184640
1787581417,154480852840,56927531008,3893,24126713856
1787581432,154618420066,57025294336,3911,24053387264
1787581447,154748524891,56749166592,3997,24167399424
1787581462,154852420463,56849891328,3979,24268865536
1787581477,154954414018,56888967168,3979,24308326400
1787581492,155054809618,56906006528,3979,24324100096
1787581507,155155024382,56915595264,3979,24334245888
1787581522,155253836242,56801243136,3927,24222117888
1787581537,155382274650,56943026176,3998,24277708800
1787581552,155484002682,57039806464,4013,24374018048
1787581567,155590267436,56873553920,3961,24210640896
1787581582,155676527557,57387732992,3945,24097910784
1787581597,155775956767,57987993600,4032,24273633280
1787581613,155883592676,58019594240,4047,24305033216
1787581628,155986235695,58025541632,4014,24311779328
1787581643,156086147963,58032283648,4014,24317603840
1787581658,156192453595,58062012416,4014,24353075200
1787581673,156293135306,58041872384,3981,24328622080
1787581688,156394127697,58048360448,3948,24335880192
1787581703,156493906377,58053181440,3882,24342749184
1787581718,156594596684,58093649920,3881,24383320064
1787581733,156692960841,58062909440,3881,24352878592
1787581748,156791384746,58066714624,3881,24355749888
1787581763,156894254322,58115915776,3848,24406241280
1787581778,156993036386,58065977344,3848,24357478400
1787581793,157091125445,58068275200,3848,24359047168
1787581809,157192768355,58068586496,3848,24359636992
1787581824,157291129048,57993707520,3796,24287166464
1787581839,157389223751,57994293248,3796,24287674368
1787581854,157541046410,57843965952,3867,24392843264
1787581869,157640323197,57943367680,3881,24493264896
1787581884,157739769071,57891880960,3881,24440336384
1787581899,157839113605,57948196864,3881,24497025024
1787581914,157938034069,57895403520,3880,24444841984
1787581929,158036721345,57896505344,3879,24446619648
1787581944,158136015314,57900376064,3877,24449708032
1787581959,158234291530,57902309376,3877,24451452928
1787581974,158333347173,58011992064,3877,24561889280
1787581990,158431726702,57818198016,3825,24370388992
1787582005,158561917378,57281114112,3895,24366919680
1787582020,158664397642,57351053312,3910,24428838912
1787582035,158764371235,57229348864,3858,24309207040
1787582050,158855615326,57632186368,3843,24361771008
1787582065,158947254961,58135511040,3877,24307634176
1787582080,159054898413,58346156032,3876,24233091072
1787582095,159149988209,58593378304,3826,24095162368
1787582110,159351066845,56941301760,3983,24276893696
1787582125,159452983943,57077444608,4013,24412741632
1787582140,159568623899,57128062976,4013,24461578240
1787582155,159669189007,57016709120,3961,24351870976
1787582171,159761750330,57451737088,3945,24314195968
1787582186,159864135546,57672384512,4047,24473542656
1787582201,159966241448,57750409216,4047,24551280640
1787582216,160067918290,57702096896,4047,24503951360
1787582231,160169456023,57732902912,4047,24533385216
1787582246,160270617942,57719631872,4047,24520634368
1787582261,160373565932,57730662400,4047,24531607552
1787582276,160476565295,57744154624,4047,24544362496
1787582291,160577882735,57751875584,4047,24552230912
1787582306,160683491883,57757499392,4047,24557207552
1787582321,160785134188,57799036928,4047,24599646208
1787582336,160886576624,57764503552,4047,24564809728
1787582351,160988692275,57766785024,4046,24567263232
1787582367,161091051257,57767112704,4046,24568057856
1787582382,161196224940,57767919616,4046,24568733696
1787582397,161296612026,57808621568,4046,24609009664
1787582412,161398212621,57813794816,4046,24614813696
1787582427,161499431369,57799294976,4046,24600211456
1787582442,161600780141,57770729472,4046,24570937344
1787582457,161702317048,57771073536,4046,24571367424
1787582472,161804680021,57668169728,3961,24472231936
1787582487,161959115920,57345916928,4032,24633597952
1787582502,162059977728,57401851904,4047,24689451008
1787582517,162162045782,57402753024,4014,24691286016
1787582532,162263007099,57428971520,4014,24717811712
1787582548,162364469035,57450229760,3981,24739217408
1787582563,162465288163,57413283840,3981,24702689280
1787582578,162567240875,57415671808,3981,24704839680
1787582593,162666466763,57437732864,3981,24726319104
1787582608,162766752071,57424207872,3981,24712941568
1787582623,162868476310,57462353920,3981,24751607808
1787582638,162969540667,57464627200,3981,24753651712
1787582653,163071769578,57469808640,3980,24758509568
1787582668,163172457720,57493245952,3980,24781955072
1787582683,163272209200,57527033856,3980,24815820800
1787582698,163372837206,57435742208,3980,24725663744
1787582713,163472856039,57485049856,3979,24774553600
1787582728,163572592887,57439727616,3979,24729042944
1787582744,163672211889,57472016384,3979,24760483840
1787582759,163773697063,57441632256,3979,24731041792
1787582774,163873339227,57365184512,3893,24657530880
1787582789,163994175333,56953118720,3964,24658280448
1787582804,164093764774,56991494144,3946,24696705024
1787582819,164194995872,57002414080,3946,24707702784
1787582834,164293943137,56848248832,3894,24556867584
1787582849,164414777693,56285347840,3878,24520175616
1787582864,164519431089,56658542592,3980,24725409792
1787582879,164620901294,56663236608,3980,24729874432
1787582894,164721511431,56667840512,3980,24733294592
1787582909,164822287831,56143450112,3912,24772890624
1787582924,164925560205,57108697088,3912,24595673088
1787582940,165008427661,58176483328,3999,24709730304
1787582955,165113672312,58202468352,4014,24733732864
1787582970,165215033010,58205458432,4014,24736980992
1787582985,165315744546,58208006144,4014,24740032512
1787583000,165420281350,58210611200,4014,24742891520
1787583015,165521073921,58248527872,4014,24779563008
1787583030,165623859355,58220892160,4013,24753152000
1787583045,165724651026,58224939008,4013,24756342784
1787583060,165826133973,58254548992,3980,24787234816
1787583075,165932282202,58236981248,3946,24770314240
1787583090,166030017210,58270609408,3946,24804270080
1787583105,166131542904,58239614976,3946,24773922816
1787583121,166230851343,58243887104,3946,24777302016
1787583136,166332248776,58116472832,3894,24652451840
1787583151,166431934830,58118361088,3894,24654745600
1787583166,166540787532,58274582528,3826,24570712064
1787583181,166624693560,59235753984,3913,24697761792
1787583196,166731644651,59332317184,3928,24794783744
1787583211,166876061724,59298258944,3998,24908283904
1787583226,166977518503,59367591936,4013,24977285120
1787583241,167079016965,59380944896,4013,24990629888
1787583256,167180854426,59388559360,4013,24998539264
1787583271,167281844587,59403657216,4013,25012117504
1787583286,167382494450,59387793408,4013,24996982784
1787583301,167482811506,59420352512,4013,25029955584
1787583317,167584180326,59427811328,4013,25036873728
1787583332,167689379207,59277807616,3960,24889405440
1787583347,167833286178,59001675776,3998,25056690176
1787583362,167932674079,59095359488,4013,25150603264
1787583377,168035040155,59099688960,4013,25154560000
1787583392,168136194772,59104542720,4013,25159409664
1787583407,168238157935,59116605440,4013,25171120128
1787583422,168338445821,59121737728,4013,25175793664
1787583437,168437767406,59122520064,4013,25177714688
1787583452,168537025613,58997641216,3928,25056370688
1787583467,168684032339,58658373632,3999,25143943168
1787583482,168783139152,58755452928,4013,25240473600
1787583498,168886697962,58779934720,4013,25264500736
1787583513,168991805533,58769989632,4013,25254273024
1787583528,169092884713,58774339584,4013,25258356736
1787583543,169198531533,58791854080,4013,25276628992
1787583558,169297634130,58793988096,4013,25278898176
1787583573,169398461289,58837372928,4013,25321451520
1787583588,169500648551,58659078144,3961,25146155008
1787583603,169601558255,58662363136,3961,25149915136
1787583618,169719513110,58541056000,4032,25172418560
1787583633,169827131198,58573275136,4047,25204363264
1787583648,169928889076,58575241216,4047,25206517760
1787583663,170030686088,58576961536,4047,25208848384
1787583679,170132574334,58581524480,4047,25212669952
1787583694,170233771578,58583695360,4046,25214717952
1787583709,170334937471,58586419200,4046,25217347584
1787583724,170436733901,58609643520,4046,25240780800
1787583739,170538002845,58590814208,4046,25223041024
1787583754,170639646525,58593648640,4046,25224732672
1787583769,170740195868,58595913728,4046,25227026432
1787583784,170841705821,58617495552,4046,25248706560
1787583799,170943303882,58599698432,4046,25230667776
1787583814,171044421261,58508955648,3994,25142964224
1787583829,171195813389,58450079744,4065,25220157440
1787583844,171297486041,58495569920,4080,25264967680
1787583859,171398545510,58500435968,4080,25269968896
1787583875,171506058678,58520379392,4080,25290014720
1787583890,171608050773,58542051328,4080,25311875072
1787583905,171708875993,58524311552,4080,25294082048
1787583920,171811217079,58528284672,4080,25297936384
1787583935,171915357551,58530058240,4080,25299660800
1787583950,172016645706,58586288128,4080,25355939840
1787583965,172117797744,58545672192,4080,25316151296
1787583980,172224423031,58568531968,4080,25338294272
1787583995,172324972525,58550747136,4080,25320247296
1787584010,172437557706,58550775808,4080,25321082880
1787584025,172537964752,58551406592,4080,25321574400
1787584040,172639012929,58551779328,4080,25321734144
1787584055,172741082672,58552573952,4080,25322463232
1787584071,172842973795,58596716544,4081,25365618688
1787584086,172947097970,58553823232,4080,25323511808
1787584101,173046539529,58554478592,4080,25324417024
1787584116,173148975251,58555973632,4080,25324900352
1787584131,173252437030,58570661888,4080,25340133376
1787584146,173354015289,58556112896,4080,25325580288
1787584161,173455158097,58555990016,4080,25325760512
1787584176,173557597532,58555949056,4080,25326067712
1787584191,173659193956,58577006592,4080,25346183168
1787584206,173760572459,58557317120,4080,25326579712
1787584221,173863484013,58597023744,4080,25366552576
1787584236,173965512177,58559909888,4080,25329524736
1787584252,174067965064,58560204800,4080,25330311168
1787584267,174169260547,58561011712,4080,25330667520
1787584282,174271113215,58562162688,4080,25331167232
1787584297,174373118460,58562129920,4080,25331449856
1787584312,174476275433,58562596864,4080,25331867648
1787584327,174579407734,58562543616,4080,25332072448
1787584342,174681096534,58562945024,4080,25332334592
1787584357,174784127604,58561671168,4047,25332527104
1787584372,174883260458,58562248704,4047,25332903936
1787584387,174984606781,58562105344,4047,25333235712
1787584402,175085594262,58562605056,4047,25333809152
1787584417,175191115279,58582786048,4014,25354149888
1787584432,175291276860,58563002368,4014,25334493184
1787584448,175391188865,58584555520,4014,25355419648
1787584463,175491998800,58564141056,4014,25335709696
1787584478,175593708923,58563661824,4014,25335943168
1787584493,175693193945,58564890624,4013,25336176640
1787584508,175793546445,58565341184,4013,25336827904
1787584523,175893867132,58565644288,4013,25336930304
1787584538,175993761433,58581999616,4013,25353838592
1787584553,176093831919,58581377024,3980,25353871360
1787584568,176193552266,58581602304,3980,25354010624
1787584583,176293919181,58581463040,3980,25354166272
1787584598,176393580682,58580672512,3980,25354514432
1787584613,176491771788,58460258304,3928,25235652608
1787584629,176618016945,57922097152,3999,25322409984
1787584644,176717735214,57930137600,4014,25328857088
1787584659,176818699114,57931927552,4013,25330515968
1787584674,176918599032,57956311040,4013,25354387456
1787584689,177018672168,57973395456,4013,25372073984
1787584704,177119416773,57998557184,4013,25397989376
1787584719,177218474138,58023682048,3980,25424023552
1787584734,177321172471,57949827072,3947,25351311360
1787584749,177420652024,57950212096,3947,25351471104
1787584764,177519960698,57952051200,3947,25353101312
1787584779,177619242675,57833136128,3895,25236914176
1787584794,177754261325,57840332800,3965,25395224576
1787584809,177853940987,57915748352,3980,25469943808
1787584825,177954407701,57920167936,3980,25474105344
1787584840,178054539952,58043871232,3980,25597644800
1787584855,178154795025,57923256320,3980,25478090752
1787584870,178252536498,57925292032,3980,25480085504
1787584885,178351826683,57928273920,3980,25482276864
1787584900,178451949872,58038489088,3980,25592172544
1787584915,178552119675,57878282240,3928,25435422720
1787584930,178658706863,57868836864,3916,25310941184
1787584945,178768947133,57947574272,4014,25388732416
1787584960,178869687070,57949507584,3981,25392173056
1787584975,178970297882,57953849344,3979,25395896320
1787584990,179071049477,57956634624,3979,25399132160
1787585006,179175571782,57973956608,3979,25415151616
1787585021,179273267124,57975975936,3979,25417236480
1787585036,179371951728,57980108800,3979,25421316096
1787585051,179473257978,57984045056,3946,25427116032
1787585066,179571193150,58028044288,3946,25470910464
1787585081,179671034285,58029981696,3946,25472806912
1787585096,179772328080,57783291904,3842,25230327808
1787585111,179929301942,57280122880,3984,25380388864
1787585126,180030533762,57331187712,4014,25430773760
1787585141,180131576924,57248595968,4014,25348452352
1787585156,180236919589,57356857344,3981,25458159616
1787585171,180336827895,57269657600,3981,25370148864
1787585187,180438351392,57334435840,3981,25433501696
1787585202,180538617636,57296707584,3980,25397809152
1787585217,180639745264,57327390720,3980,25428049920
1787585232,180739082979,57316212736,3980,25416462336
1787585247,180839719824,57286189056,3980,25387143168
1787585262,180939533164,57289740288,3980,25391046656
1787585277,181042703727,57294741504,3980,25395535872
1787585292,181143760968,57317154816,3979,25417015296
1787585307,181244783757,57176518656,3927,25280249856
1787585322,181369880183,56782745600,3911,25444532224
1787585337,181468730373,57177653248,3998,25365487616
1787585352,181569158016,57220919296,3980,25409679360
1787585368,181669225740,57176621056,3980,25365073920
1787585383,181768481758,57241915392,3980,25429680128
1787585398,181868235254,57181368320,3979,25369640960
1787585413,181966283642,57116217344,3927,25306566656
1787585428,182067197792,57117347840,3927,25308123136
1787585443,182215757477,56576167936,3878,25468628992
1787585458,182321117651,56659300352,3965,25314291712
1787585473,182419261873,56665903104,3947,25320992768
1787585488,182518411883,56799244288,3946,25452879872
1787585503,182617023678,56772726784,3946,25427763200
1787585518,182715788894,56617799680,3894,25274867712
1787585533,182838081069,56333099008,3878,25280495616
1787585548,182909297555,57461346304,3965,25328513024
1787585564,183008701736,57483816960,3947,25351086080
1787585579,183106358938,57408901120,3947,25276383232
1787585594,183206410265,57307271168,3895,25177055232
1787585609,183304969195,57369001984,3895,25239543808
1787585624,183402767895,57311756288,3895,25181802496
1787585639,183535878334,55763218432,3965,25277681664
1787585654,183635956353,55812845568,3980,25326493696
1787585669,183734719049,55828869120,3980,25342369792
1787585684,183833601169,55834259456,3980,25347420160
1787585699,183931161663,55838752768,3979,25352646656
1787585714,184030131316,55927685120,3946,25442283520
1787585729,184129150467,55843135488,3946,25357090816
1787585745,184227770847,55843803136,3946,25358700544
1787585760,184326489112,55768461312,3894,25284378624
1787585775,184414235778,56572620800,3878,25264844800
1787585790,184473731339,57949827072,3878,25270738944
1787585805,184564657220,58678288384,3965,25372725248
1787585820,184663564298,58707402752,3979,25402097664
1787585835,184760784521,58713100288,3946,25409011712
1787585850,184859402966,58576830464,3894,25274863616
1787585865,185011135069,57051836416,3878,25231065088
1787585880,185107455603,57491382272,3965,25292550144
1787585895,185207318810,57590013952,3980,25391132672
1787585910,185308650104,57637052416,3980,25437679616
1787585925,185407093826,57601585152,3980,25402712064
1787585941,185505436307,57509482496,3928,25313050624
1787585956,185610537223,57550356480,3862,25355730944
1787585971,185745092700,56972152832,3933,25428475904
1787585986,185844540753,57094324224,3947,25550430208
1787586001,185942918743,57101967360,3947,25557876736
1787586016,186041639890,56985149440,3947,25440792576
1787586031,186141507728,57008226304,3947,25466949632
1787586046,186239522802,57044340736,3947,25499918336
1787586061,186337667227,56997908480,3947,25454215168
1787586076,186435733432,57000984576,3946,25456840704
1787586091,186534844765,57002471424,3913,25458946048
1787586106,186632293382,56935936000,3861,25394753536
1787586121,186754650212,56613797888,3938,25444786176
1787586137,186852855674,56681717760,3914,25512787968
1787586152,186949985997,56685064192,3881,25517572096
1787586167,187047952552,56638189568,3881,25471639552
