ts,cpu_usage_usec,mem_current,pids,anon_bytes
1787391504,54584698668,39689224192,3200,20448108544
1787391520,54669744017,39730917376,3200,20489707520
1787391535,54754444834,39691370496,3200,20450066432
1787391550,54839442647,39691366400,3200,20450037760
1787391565,54924788644,39690981376,3199,20449918976
1787391580,55009479580,39595151360,3061,20360003584
1787391595,55122794275,39132094464,2995,20267954176
1787391610,55208179444,39131590656,2962,20267479040
1787391625,55292171980,39131049984,2962,20267851776
1787391640,55377555581,39131189248,2962,20268068864
1787391655,55492491445,38943363072,2894,20230590464
1787391670,55585912726,38852399104,2793,20313042944
1787391685,55712997908,38778040320,2723,20348784640
1787391700,55800786570,38552952832,2722,20150788096
1787391715,55886704073,38553133056,2722,20151111680
1787391731,55971781216,38551789568,2689,20150779904
1787391746,56056468788,38504820736,2603,20106555392
1787391761,56209731482,38093307904,2486,20010045440
1787391776,56311652090,37790384128,2418,19907784704
1787391791,56396956287,37755555840,2418,19873513472
1787391806,56481849062,37708320768,2364,19828584448
1787391821,56601971278,37470855168,2248,19768909824
1787391836,56686763967,37470371840,2248,19769044992
1787391851,56770101162,37490954240,2248,19789164544
1787391866,56861030203,37376327680,2128,19830108160
1787391881,56989402101,36845572096,2041,19631128576
1787391896,57095311740,36846845952,1975,19634290688
1787391911,57177211702,36844023808,1909,19633270784
1787391926,57260306669,36702330880,1753,19498713088
1787391941,57406518941,36005228544,1704,19369795584
1787391957,57489574467,36003237888,1668,19369377792
1787391972,57570858092,36000833536,1602,19368439808
1787391987,57712829079,35497766912,1368,19248934912
1787392002,57854160375,35030945792,1261,19182694400
1787392017,57969642646,34745626624,1140,19073249280
1787392032,58170879431,33696079872,919,18834857984
1787392047,58278249326,33568092160,886,18708570112
1787392062,58340471600,33251393536,817,18622689280
1787392077,58359086757,33251954688,817,18622685184
1787392092,58377821759,33251581952,817,18622685184
1787392107,58396464752,33251696640,817,18622681088
